theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,5,CVQ,semantic,last,0.53,,0.43,0.62,,100,,1,0.5354,"{""correct"": 53, ""garbage"": 1, ""intermediate_intrusion"": 40, ""primacy_intrusion"": 6}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,5,FVQ,semantic,first,0.81,,0.73,0.88,,100,,1,0.8182,"{""correct"": 81, ""garbage"": 1, ""intermediate_intrusion"": 11, ""recency_intrusion"": 7}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,7,CVQ,semantic,last,0.45,,0.36,0.55,,100,,3,0.4639,"{""correct"": 45, ""garbage"": 3, ""intermediate_intrusion"": 49, ""primacy_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,7,FVQ,semantic,first,0.85,,0.78,0.91,,100,,6,0.9043,"{""correct"": 85, ""garbage"": 6, ""intermediate_intrusion"": 6, ""recency_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,10,CVQ,semantic,last,0.39,,0.3,0.49,,100,,1,0.3939,"{""correct"": 39, ""garbage"": 1, ""intermediate_intrusion"": 57, ""primacy_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,10,FVQ,semantic,first,0.82,,0.74,0.89,,100,,9,0.9011,"{""correct"": 82, ""garbage"": 9, ""intermediate_intrusion"": 8, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,15,CVQ,semantic,last,0.4,,0.31,0.5,,100,,14,0.4651,"{""correct"": 40, ""garbage"": 14, ""intermediate_intrusion"": 46}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,15,FVQ,semantic,first,0.85,,0.78,0.92,,100,,13,0.977,"{""correct"": 85, ""garbage"": 13, ""intermediate_intrusion"": 1, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,20,CVQ,semantic,last,0.36,,0.27,0.4502,,100,,7,0.3871,"{""correct"": 36, ""garbage"": 7, ""intermediate_intrusion"": 56, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
01_fvq_cvq,Qwen3.5-2B,Qwen3.5,False,base,arbitrary_single,completion_few_shot,2,20,FVQ,semantic,first,0.83,,0.76,0.9,,100,,12,0.9432,"{""correct"": 83, ""garbage"": 12, ""intermediate_intrusion"": 4, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen3.5-2B/stage1_sweep_20260509_114227.json,
