theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,5,CVQ,semantic,last,0.94,,0.89,0.98,,100,,1,0.9495,"{""correct"": 94, ""garbage"": 1, ""intermediate_intrusion"": 5}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,5,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,7,CVQ,semantic,last,0.76,,0.68,0.84,,100,,1,0.7677,"{""correct"": 76, ""garbage"": 1, ""intermediate_intrusion"": 23}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,7,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,10,CVQ,semantic,last,0.67,,0.57,0.76,,100,,2,0.6837,"{""correct"": 67, ""garbage"": 2, ""intermediate_intrusion"": 31}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,10,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,15,CVQ,semantic,last,0.61,,0.51,0.7,,100,,5,0.6421,"{""correct"": 61, ""garbage"": 5, ""intermediate_intrusion"": 34}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,15,FVQ,semantic,first,0.99,,0.97,1.0,,100,,0,0.99,"{""correct"": 99, ""intermediate_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,20,CVQ,semantic,last,0.46,,0.36,0.56,,100,,10,0.5111,"{""correct"": 46, ""garbage"": 10, ""intermediate_intrusion"": 44}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,20,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,30,CVQ,semantic,last,0.51,,0.41,0.61,,100,,11,0.573,"{""correct"": 51, ""garbage"": 11, ""intermediate_intrusion"": 38}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,30,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,50,CVQ,semantic,last,0.38,,0.28,0.47,,100,,19,0.4691,"{""correct"": 38, ""garbage"": 19, ""intermediate_intrusion"": 43}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,50,FVQ,semantic,first,0.95,,0.91,0.99,,100,,4,0.9896,"{""correct"": 95, ""garbage"": 4, ""intermediate_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,75,CVQ,semantic,last,0.27,,0.18,0.36,,100,,23,0.3506,"{""correct"": 27, ""garbage"": 23, ""intermediate_intrusion"": 50}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,75,FVQ,semantic,first,1.0,,1.0,1.0,,100,,0,1.0,"{""correct"": 100}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,100,CVQ,semantic,last,0.23,,0.15,0.31,,100,,30,0.3286,"{""correct"": 23, ""garbage"": 30, ""intermediate_intrusion"": 47}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,2,100,FVQ,semantic,first,0.94,,0.89,0.98,,100,,6,1.0,"{""correct"": 94, ""garbage"": 6}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,3,5,CVQ,semantic,last,0.87,,0.8,0.93,,100,,3,0.8969,"{""correct"": 87, ""garbage"": 3, ""intermediate_intrusion"": 10}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,3,5,FVQ,semantic,first,0.96,,0.92,0.99,,100,,1,0.9697,"{""correct"": 96, ""garbage"": 1, ""intermediate_intrusion"": 2, ""recency_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,3,7,CVQ,semantic,last,0.7,,0.6,0.79,,100,,7,0.7527,"{""correct"": 70, ""garbage"": 7, ""intermediate_intrusion"": 23}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,3,7,FVQ,semantic,first,0.96,,0.92,0.99,,100,,1,0.9697,"{""correct"": 96, ""garbage"": 1, ""intermediate_intrusion"": 2, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,3,10,CVQ,semantic,last,0.63,,0.53,0.72,,100,,9,0.6923,"{""correct"": 63, ""garbage"": 9, ""intermediate_intrusion"": 28}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
01_fvq_cvq,Qwen2.5-3B,Qwen2.5,False,base,arbitrary_single,completion_few_shot,3,10,FVQ,semantic,first,0.92,,0.86,0.97,,100,,5,0.9684,"{""correct"": 92, ""garbage"": 5, ""intermediate_intrusion"": 3}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-3B/stage1_sweep_20260409_010049.json,
