model,model_family,variant,num_keys,num_updates,condition,query_type,condition_label,slot,subset,label_set,C,layer,rel_depth,top1,top1_std,mean_rank,mrr,n_folds,hit_max_iter,n_probe,chance,provenance_tier,source_file,notes
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,0,0.0,0.02622026718800912,2.1179537308568808e-05,23.4945568589117,0.10457856385357896,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,1,0.029412,0.022185565330726624,0.003368796865339914,24.46764092538286,0.09338370485428253,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,2,0.058824,0.05001629195177583,0.012506938344968743,20.612309384164224,0.14005584689201447,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,3,0.088235,0.04436950146627565,0.011178527325759207,21.130676115998696,0.13370954320007014,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,4,0.117647,0.03952753339850114,0.009747889934244525,21.378746334310847,0.12733473073666554,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,5,0.147059,0.039529162593678724,0.01115151235002648,20.95088872596937,0.12942877425119165,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,6,0.176471,0.049614695340501794,0.011510330111879448,20.626097262952104,0.14004589174999577,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,7,0.205882,0.06615021179537309,0.012032350752292172,18.860394265232976,0.16501038364363763,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,8,0.235294,0.056467904855001624,0.01152389589895303,19.306514336917562,0.15549381128660772,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
gemma-3-4b-it,Gemma-3,base,5,10,FVQ,ordinal,k1,1,correct,expected,0.1,9,0.264706,0.054047735418703155,0.011412159104924493,19.860144998370806,0.14927588049027074,5,False,2479,0.02,raw,lora_intervention/experiments/linear_probing/results_probe50/gemma-3-4b-it_5k_10u/probe_fits_ref.json,
